customer_id,name,email,region,gender,age_group,account_type,signup_date
2058,Taylor Wright,taylorwrightlt@domain.net,Northeast,Male,45-54,Registered,2024-01-14
2059,Cameron Clark,cameronclarksm5@mail.com,Northeast,Female,45-54,Premium,2025-04-06
2060,Sam Baker,sambakerp@inbox.com,West,Male,55-64,Premium,2024-11-08
2061,Logan Clark,loganclarkjsp@example.com,South,Female,25-34,Guest,2025-03-23
2062,Hayden Wright,haydenwrighteh7@inbox.com,Midwest,Male,25-34,Guest,2024-02-06
2063,Sam Wright,samwright3iy@inbox.com,Northeast,Male,35-44,Premium,2023-11-14
2064,Logan Walker,loganwalkerd@mail.com,South,Male,25-34,Guest,2024-08-27
2065,Casey Walker,caseywalkerhw@example.com,South,Male,25-34,Registered,2023-02-13
2066,Jamie Kim,jamiekims@inbox.com,West,Male,45-54,Guest,2025-04-22
2067,Reese Wright,reesewright7c@inbox.com,South,Female,35-44,Premium,2024-06-18
2068,Jamie Adams,jamieadamst64@inbox.com,Northeast,Female,55-64,Guest,2024-09-30
2069,Drew Patel,drewpatelta@example.com,Northeast,Male,25-34,Guest,2023-08-02
2070,Cameron Patel,cameronpatelz08@example.com,South,Female,18-24,Guest,2025-02-17
2071,Avery Brown,averybrowng@inbox.com,South,Male,35-44,Guest,2023-10-04
2072,Morgan Kim,morgankimgi1@domain.net,West,Female,25-34,Registered,2024-08-14
2073,Taylor Nguyen,taylornguyentqm@inbox.com,South,Female,25-34,Guest,2024-09-08
2074,Sam Wright,samwrightevi@example.com,Midwest,Male,45-54,Premium,2024-03-25
2075,Jamie Clark,jamieclarkf@example.com,West,Male,25-34,Registered,2024-02-20
2076,Jamie Garcia,jamiegarciae6@domain.net,West,Male,18-24,Guest,2025-01-22
2077,Morgan Martin,morganmartinl@domain.net,Midwest,Female,25-34,Registered,2025-01-05
2078,Avery King,averykingl2q@domain.net,Midwest,Female,35-44,Guest,2024-01-01
2079,Avery Lee,averyleeah@example.com,South,Female,45-54,Guest,2024-11-26
2080,Reese Young,reeseyoung48c@mail.com,Northeast,Male,35-44,Guest,2024-01-27
2081,Hayden Walker,haydenwalkerrv@mail.com,Midwest,Male,35-44,Guest,2025-06-25
2082,Drew Wright,drewwrightg@mail.com,West,Male,25-34,Registered,2024-01-28
2083,Logan Adams,loganadamsk@example.com,Midwest,Male,45-54,Guest,2024-10-15
2084,Casey Brown,caseybrownj7v@inbox.com,Northeast,Female,25-34,Guest,2024-12-13
2085,Skyler Hall,skylerhallbb@example.com,West,Female,65+,Guest,2025-01-16
2086,Reese Young,reeseyoung87@example.com,South,Female,25-34,Guest,2024-01-15
2087,Cameron Lee,cameronleets@mail.com,South,Female,25-34,Registered,2025-01-28
2088,Taylor Kim,taylorkim9rs@domain.net,South,Female,25-34,Registered,2024-05-15
2089,Cameron Young,cameronyoungicx@domain.net,South,Male,65+,Guest,2025-06-01
2090,Riley Clark,rileyclarkism@example.com,West,Male,55-64,Guest,2025-06-15
2091,Alex Clark,alexclark69a@domain.net,Northeast,Male,55-64,Premium,2023-10-28
2092,Riley Garcia,rileygarciats@mail.com,Northeast,Female,45-54,Registered,2023-05-10
2093,Cameron Brown,cameronbrownu5d@mail.com,Northeast,Male,45-54,Registered,2023-05-22
2094,Reese Garcia,reesegarciaogi@inbox.com,South,Male,35-44,Registered,2025-01-18
2095,Morgan Patel,morganpatelgw9@example.com,Northeast,Female,45-54,Registered,2024-02-24
2096,Logan Martin,loganmartinl0@mail.com,South,Female,35-44,Premium,2025-02-11
2097,Reese Brown,reesebrown55@mail.com,West,Male,45-54,Guest,2023-01-27
2098,Alex Brown,alexbrownsd2@domain.net,Midwest,Male,55-64,Guest,2025-04-18
2099,Jordan Hall,jordanhall0@inbox.com,Midwest,Female,55-64,Registered,2023-01-31
2100,Cameron Martin,cameronmartin6o6@domain.net,Northeast,Male,35-44,Registered,2023-02-08
2101,Jamie Martin,jamiemartinf1x@example.com,Northeast,Male,65+,Premium,2024-11-02
2102,Quinn Baker,quinnbaker78u@inbox.com,Northeast,Female,25-34,Registered,2023-09-10
2103,Drew Adams,drewadamss@domain.net,Midwest,Male,55-64,Guest,2023-07-04
2104,Drew Walker,drewwalkermb1@mail.com,South,Male,45-54,Guest,2024-04-23
2105,Skyler Brown,skylerbrown1b@domain.net,Northeast,Female,18-24,Guest,2023-09-05
2106,Alex Walker,alexwalker0i2@domain.net,West,Female,35-44,Registered,2024-06-19
2107,Jordan Young,jordanyoungkj@inbox.com,Midwest,Female,35-44,Premium,2023-10-11
2108,Riley Rivera,rileyrivera1k@domain.net,Northeast,Female,55-64,Guest,2023-12-27
2109,Casey Young,caseyyoung2@inbox.com,South,Male,55-64,Guest,2025-04-14
2110,Taylor King,taylorkingb5t@example.com,Midwest,Male,35-44,Guest,2023-12-05
2111,Casey Clark,caseyclark4m@inbox.com,South,Female,65+,Registered,2023-09-01
2112,Riley King,rileykingob@domain.net,Midwest,Male,25-34,Registered,2024-10-16
2113,Riley Lee,rileylee1@inbox.com,South,Male,35-44,Guest,2023-01-31
2114,Alex Clark,alexclark6h4@inbox.com,West,Male,25-34,Guest,2023-10-17
2115,Morgan Patel,morganpateli@inbox.com,Midwest,Female,35-44,Guest,2024-03-20
2116,Casey Nguyen,caseynguyen2@domain.net,South,Female,35-44,Guest,2024-12-25
2117,Jordan Wright,jordanwrightmo@domain.net,Northeast,Other,45-54,Registered,2023-03-01
2118,Drew Nguyen,drewnguyen9@mail.com,West,Female,25-34,Guest,2024-09-11
2119,Skyler Hall,skylerhallwq@mail.com,West,Male,55-64,Premium,2025-04-08
2120,Reese Clark,reeseclarks9@domain.net,Northeast,Male,45-54,Guest,2024-02-19
2121,Logan Wright,loganwrightql@domain.net,Northeast,,45-54,Registered,2025-01-26
2122,Hayden Young,haydenyoungn@domain.net,Northeast,Female,35-44,Registered,2025-05-19
2123,Drew Clark,drewclarkcc@example.com,West,Male,25-34,Guest,2024-10-30
2124,Morgan Hall,morganhallw7@example.com,Midwest,Female,45-54,Registered,2023-02-26
2125,Drew Wright,drewwright@inbox.com,Midwest,Male,35-44,Guest,2024-06-19
2126,Sam Patel,sampatelpl@mail.com,South,Male,45-54,Guest,2025-03-24
2127,Avery Lee,averyleeh3@example.com,Midwest,Female,18-24,Guest,2025-06-29
2128,Skyler King,skylerkingfkx@mail.com,Midwest,Male,25-34,Guest,2024-05-20
2129,Reese Baker,reesebakerq5@example.com,Midwest,Male,18-24,Premium,2024-05-02
2130,Skyler Brown,skylerbrownx@domain.net,West,Male,45-54,Registered,2025-06-13
2131,Hayden Nguyen,haydennguyen0kr@domain.net,Northeast,Prefer not to say,55-64,Guest,2023-12-22
2132,Drew Rivera,drewriverat@mail.com,Northeast,Female,18-24,Premium,2024-06-12
2133,Sam King,samking22@mail.com,Northeast,Male,55-64,Guest,2024-05-02
2134,Jordan Baker,jordanbakerazc@domain.net,West,Female,,Guest,2023-03-09
2135,Reese Garcia,reesegarcia4b@domain.net,Midwest,Male,65+,Registered,2023-10-01
2136,Avery Young,averyyoungb@example.com,Northeast,Female,25-34,Guest,2023-06-27
2137,Taylor Nguyen,taylornguyen8s@domain.net,Midwest,Male,25-34,Guest,2023-12-17
2138,Riley King,rileyking2@inbox.com,Midwest,Male,45-54,Registered,2023-09-19
2139,Skyler Brown,skylerbrownsio@example.com,South,Male,35-44,Registered,2025-04-28
2140,Skyler Clark,skylerclarkb@domain.net,South,Female,25-34,Guest,2023-01-19
2141,Logan Patel,loganpatelx@mail.com,Northeast,Female,45-54,Guest,2025-06-09
2142,Quinn Clark,quinnclarkt7@inbox.com,South,,18-24,Guest,2024-08-07
2143,Avery Kim,averykimcmx@domain.net,South,Male,25-34,Guest,2023-08-31
2144,Riley Patel,rileypateln@domain.net,Midwest,Female,35-44,Guest,2023-01-13
2145,Sam Hall,samhalll@inbox.com,South,Male,55-64,Premium,2023-08-18
2146,Reese Garcia,reesegarciau5i@inbox.com,Midwest,Male,35-44,Guest,2024-09-11
2147,Hayden Brown,haydenbrown9s@inbox.com,South,Male,35-44,Guest,2024-03-25
2148,Reese Kim,reesekimeon@inbox.com,South,Male,25-34,Guest,2024-11-14
2149,Avery King,averykingmqm@inbox.com,Northeast,Female,35-44,Registered,2023-04-13
2150,Morgan Young,morganyoungcig@example.com,Northeast,Male,35-44,Registered,2025-05-14
2151,Logan Martin,loganmartinvz@inbox.com,South,Male,18-24,Guest,2023-07-03
2152,Logan Young,loganyounggwn@domain.net,Midwest,Female,65+,Guest,2025-02-14
2153,Sam Walker,samwalkerd@example.com,South,Female,18-24,Registered,2024-06-15
2154,Reese Lee,reeseleeumz@domain.net,West,Female,35-44,Guest,2023-05-19
2155,Riley Adams,rileyadams8b@domain.net,Northeast,Male,18-24,Guest,2024-10-20
2156,Morgan Young,morganyoung8b@domain.net,West,Female,25-34,Registered,2023-03-04
2157,Jamie Brown,jamiebrown7y6@inbox.com,West,Male,25-34,Guest,2025-05-27
2158,Quinn King,quinnkingla@domain.net,Midwest,Female,35-44,Guest,2023-05-25
2159,Taylor Martin,taylormartintyf@mail.com,South,Female,35-44,Registered,2025-06-07
2160,Quinn Patel,quinnpatel@domain.net,Northeast,Female,65+,Registered,2024-10-01
2161,Logan Rivera,loganriveraia@domain.net,South,Male,45-54,Registered,2025-03-18
2162,Avery Martin,averymartind@inbox.com,Northeast,Male,25-34,Guest,2023-10-11
2163,Jordan Lee,jordanleefi5@inbox.com,Northeast,Male,45-54,Registered,2024-02-15
2164,Jamie Hall,jamiehall2m@example.com,West,Female,35-44,Guest,2024-01-17
2165,Skyler Walker,skylerwalker0lk@example.com,South,Male,18-24,Guest,2023-01-16
2166,Alex King,alexkinggfc@inbox.com,South,Female,18-24,Registered,2025-06-12
2167,Logan Martin,loganmartin1@mail.com,South,Female,55-64,Registered,2024-10-18
2168,Reese Wright,reesewrighta1@mail.com,Northeast,,35-44,Guest,2024-04-19
2169,Avery Lee,averyleet@inbox.com,South,Female,25-34,Guest,2024-09-09
2170,Jamie Adams,jamieadamsp@inbox.com,Northeast,Female,25-34,Registered,2025-04-18
2171,Hayden Martin,haydenmartin3n@mail.com,Midwest,Female,25-34,Guest,2025-03-07
2172,Morgan Young,morganyoungtn@inbox.com,Midwest,Female,65+,Guest,2024-01-04
2173,Reese King,reeseking3w@inbox.com,Northeast,Female,25-34,Registered,2023-08-16
2174,Casey Walker,caseywalkero@example.com,Midwest,Female,18-24,Premium,2023-02-14
2175,Riley King,rileykingrct@inbox.com,South,Male,18-24,Guest,2024-08-26
2176,Drew Baker,drewbakergqo@mail.com,Midwest,Male,18-24,Guest,2024-10-03
2177,Drew Brown,drewbrown33m@inbox.com,Midwest,Female,18-24,Registered,2024-01-03
2178,Morgan Patel,morganpateli@mail.com,South,Male,55-64,Registered,2024-04-08
2179,Sam Nguyen,samnguyenh@mail.com,Midwest,Male,25-34,Premium,2023-12-01
2180,Riley Brown,rileybrownzbx@inbox.com,Northeast,Male,45-54,Guest,2023-01-01
2181,Cameron Wright,cameronwrightvk@domain.net,West,Male,35-44,Guest,2024-09-03
2182,Quinn Young,quinnyoungll8@inbox.com,West,Male,25-34,Guest,2025-02-06
2183,Casey Adams,caseyadamssjq@example.com,Midwest,Male,25-34,Registered,2023-01-02
2184,Sam Baker,sambakernot@inbox.com,Midwest,Male,45-54,Guest,2024-03-07
2185,Logan Young,loganyounglub@domain.net,Northeast,Female,65+,Guest,2024-03-10
2186,Skyler Clark,skylerclarkl@inbox.com,Northeast,Female,55-64,Registered,2025-02-20
2187,Jordan Clark,jordanclarkts@inbox.com,Northeast,Male,45-54,Registered,2024-07-29
2188,Logan Adams,loganadamser@inbox.com,South,Female,25-34,Registered,2023-03-17
2189,Reese Martin,reesemartingq@inbox.com,South,Male,45-54,Guest,2024-12-06
2190,Casey Martin,caseymartinf43@mail.com,South,Male,25-34,Registered,2023-01-22
2191,Jamie King,jamieking6e@example.com,South,Male,25-34,Guest,2024-08-08
2192,Morgan Rivera,morganriveraby@mail.com,South,Male,55-64,Registered,2023-02-19
2193,Taylor Young,tayloryoung2@domain.net,Northeast,Male,65+,Registered,2023-02-23
2194,Hayden Nguyen,haydennguyenc0s@domain.net,West,Female,25-34,Guest,2024-04-28
2195,Riley Lee,rileylee1@domain.net,Northeast,Male,65+,Guest,2024-10-26
2196,Taylor Martin,taylormartinj3n@example.com,South,Male,35-44,Guest,2024-09-10
2197,Jordan Baker,jordanbakergdm@mail.com,South,Prefer not to say,35-44,Registered,2023-05-07
2198,Logan Patel,loganpatelkn@domain.net,West,Male,18-24,Guest,2025-02-27
2199,Jordan King,jordankingl1@example.com,South,Female,25-34,Registered,2024-06-30
2200,Logan Garcia,logangarciayu@mail.com,Northeast,Female,55-64,Guest,2023-08-25
2201,Morgan Martin,morganmartinwd@mail.com,South,Male,25-34,Registered,2023-04-21
2202,Cameron Brown,cameronbrownpf@inbox.com,West,Male,35-44,Guest,2023-12-14
2203,Jamie Brown,jamiebrown2gy@mail.com,south ,Male,45-54,Registered,2024-02-03
2204,Logan Garcia,logangarciab@domain.net,Midwest,Female,25-34,Premium,2023-04-01
2205,Hayden Patel,haydenpatel2@inbox.com,West,Male,45-54,Premium,2025-02-27
2206,Drew Kim,drewkimzl0@mail.com,Northeast,Male,35-44,Premium,2023-09-19
2207,Taylor Patel,taylorpatelkgu@domain.net,South,Male,18-24,Premium,2024-06-14
2208,Casey Brown,caseybrownpm@example.com,Northeast,Female,25-34,Registered,2024-05-04
2209,Taylor Garcia,taylorgarciarno@mail.com,South,Male,55-64,Premium,2023-12-18
2210,Jordan Young,jordanyounged@example.com,South,Male,35-44,Registered,2023-07-10
2211,Alex King,alexkingzk@domain.net,Midwest,Male,45-54,Guest,2023-11-09
2212,Skyler Nguyen,skylernguyenswv@mail.com,Northeast,Female,25-34,Guest,2024-04-03
2213,Skyler Hall,skylerhall4o@domain.net,South,Male,25-34,Registered,2025-04-05
2214,Jamie Clark,jamieclarkucx@domain.net,South,Female,35-44,Guest,2025-01-14
2215,Hayden Patel,haydenpatelkq@example.com,Northeast,Male,25-34,Registered,2025-03-29
2216,Alex Garcia,alexgarciax@domain.net,South,Male,45-54,Guest,2023-12-04
2217,Alex Garcia,alexgarciak9p@inbox.com,West,Male,35-44,Guest,2023-05-26
2218,Jamie King,jamieking@example.com,West,Female,65+,Premium,2023-11-10
2219,Morgan King,morgankings@mail.com,Midwest,Female,25-34,Registered,2024-04-24
2220,Taylor Lee,taylorleem@mail.com,West,Female,25-34,Registered,2023-08-23
2221,Cameron Wright,cameronwrightjh@inbox.com,South,Female,25-34,Guest,2025-06-27
2222,Avery Clark,averyclarkbd@mail.com,West,Male,25-34,Registered,2023-07-22
2223,Reese Wright,reesewright26@domain.net,West,Male,35-44,Registered,2025-04-08
2224,Quinn Lee,quinnlees@example.com,South,Male,25-34,Registered,2024-06-23
2225,Drew Martin,drewmartinjx@example.com,South,Male,25-34,Registered,2023-11-16
2226,Logan King,logankingxrz@example.com,South,Male,55-64,Registered,2024-10-09
2227,Quinn Kim,quinnkim1@mail.com,west  ,Male,55-64,Guest,2023-04-10
2228,Taylor Nguyen,taylornguyenb@mail.com,West,Male,35-44,Premium,2024-08-10
2229,Morgan Baker,morganbakerm16@domain.net,Northeast,Male,55-64,Guest,2024-10-31
2230,Jordan Rivera,jordanriveragj@example.com,Midwest,Female,65+,Registered,2024-04-13
2231,Drew Young,drewyoungoi@domain.net,Northeast,Female,55-64,Guest,2023-05-21
2232,Drew Young,drewyoungr@example.com,South,Male,25-34,Guest,2023-03-08
2233,Reese Garcia,reesegarciaum2@domain.net,Midwest,Male,35-44,Guest,2024-12-05
2234,Skyler Martin,skylermartinil7@domain.net,Midwest,Female,45-54,Guest,2024-03-24
2235,Taylor King,taylorkingz@inbox.com,West,Male,35-44,Guest,2024-09-18
2236,Reese Rivera,reeserivera3i@example.com,South,Male,35-44,Guest,2025-04-02
2237,Skyler Young,skyleryoungzs@domain.net,West,Male,65+,Guest,2024-06-20
2238,Casey Walker,caseywalkerya@mail.com,South,Female,18-24,Guest,2024-01-04
2239,Alex Martin,alexmartinl1@inbox.com,Northeast,Female,35-44,Premium,2024-12-04
2240,Quinn Hall,quinnhalli@mail.com,Midwest,Male,,Registered,2023-11-17
2241,Sam Nguyen,samnguyen03@domain.net,South,Male,65+,Guest,2024-09-19
2242,Sam Young,samyoungfp@domain.net,Midwest,Male,35-44,Guest,2024-05-29
2243,Sam Hall,samhallu@mail.com,West,Female,25-34,Registered,2024-09-05
2244,Taylor Garcia,taylorgarcia0x1@inbox.com,west  ,Male,55-64,Registered,2025-01-14
2245,Sam King,samkingttr@domain.net,West,Male,65+,Premium,2023-08-12
2246,Logan King,loganking5@domain.net,Northeast,Prefer not to say,18-24,Registered,2023-12-02
2247,Reese Martin,reesemartind9w@inbox.com,Northeast,Female,35-44,Guest,2025-04-17
2248,Skyler Young,skyleryoungrs@mail.com,South,Male,55-64,Guest,2025-06-24
2249,Casey Lee,caseyleey0@mail.com,Northeast,Female,18-24,Guest,2023-09-20
2250,Jordan Young,jordanyoungh@example.com,Midwest,,35-44,Premium,2023-09-21
2251,Jordan Patel,jordanpatel1@domain.net,South,Other,25-34,Registered,2024-07-04
2252,Riley Martin,rileymartino2@inbox.com,South,Female,45-54,Guest,2025-04-06
2253,Jamie Wright,jamiewrightrxi@inbox.com,South,Female,25-34,Guest,2024-09-29
2254,Jordan Walker,jordanwalkerk6@inbox.com,West,Male,55-64,Guest,2023-06-11
2255,Taylor Kim,taylorkimx@domain.net,Midwest,Male,55-64,Registered,2024-08-18
2256,Drew Hall,drewhall6ck@domain.net,South,Male,18-24,Guest,2025-01-10
2257,Alex Adams,alexadamsv@mail.com,West,Male,55-64,Registered,2024-09-02
2258,Jamie Baker,jamiebaker8o@inbox.com,Midwest,Female,55-64,Registered,2025-01-18
2259,Sam Young,samyoung6c@domain.net,South,Male,25-34,Guest,2023-10-22
2260,Alex Lee,alexlee8@inbox.com,West,Female,45-54,Registered,2025-02-05
2261,Cameron Lee,cameronleergm@mail.com,Northeast,Male,45-54,Premium,2024-09-09
2262,Reese Wright,reesewrightq@example.com,West,Male,65+,Guest,2024-06-09
2263,Avery Nguyen,averynguyensqr@domain.net,Midwest,Male,45-54,Registered,2023-04-26
2264,Taylor Lee,taylorleebyj@mail.com,Northeast,Female,55-64,Premium,2023-01-15
2265,Cameron Garcia,camerongarcia3@example.com,South,Female,35-44,Registered,2025-02-22
2266,Hayden Kim,haydenkimp0q@inbox.com,West,Male,45-54,Guest,2023-06-27
2267,Alex Hall,alexhallbb0@mail.com,West,Female,25-34,Premium,2023-11-17
2268,Morgan Hall,morganhallcgn@mail.com,Northeast,Female,55-64,Guest,2023-07-12
2269,Drew Wright,drewwright7m7@inbox.com,South,Female,18-24,Registered,2024-01-27
2270,Alex Martin,alexmartint@inbox.com,South,Male,25-34,Registered,2024-04-30
2271,Casey Wright,caseywright5bs@inbox.com,Northeast,Male,35-44,Guest,2024-10-12
2272,Riley King,rileykingb6e@mail.com,South,Female,65+,Registered,2025-06-29
2273,Skyler Brown,skylerbrownax@domain.net,South,Female,55-64,Registered,2024-07-30
2274,Sam Baker,sambaker5ad@mail.com,mid-west,Male,35-44,Guest,2023-03-14
2275,Logan Rivera,loganrivera4@inbox.com,Northeast,Female,65+,Guest,2023-08-04
2276,Avery Garcia,averygarciak@mail.com,Midwest,Male,35-44,Registered,2024-05-25
2277,Logan Baker,loganbakertl@domain.net,Northeast,Male,25-34,Registered,2024-03-30
2278,Quinn Adams,quinnadamsr@mail.com,Midwest,Female,65+,Registered,2025-01-05
2279,Drew Clark,drewclark1th@inbox.com,Northeast,Female,25-34,Guest,2025-05-28
2280,Skyler Walker,skylerwalkeriyi@example.com,South,Male,65+,Registered,2023-04-29
2281,Riley Lee,rileyleehk6@mail.com,South,Female,25-34,Guest,2024-09-02
2282,Drew Martin,drewmartinbm1@domain.net,South,Female,35-44,Registered,2024-03-20
2283,Reese Baker,reesebakeryq@domain.net,Midwest,Female,45-54,Guest,2023-10-17
2284,Riley Nguyen,rileynguyenm@mail.com,South,Male,35-44,Premium,2025-03-24
2285,Quinn Wright,quinnwrightfg@mail.com,West,Male,55-64,Registered,2023-08-06
2286,Taylor Patel,taylorpatelx29@mail.com,Midwest,Female,35-44,Guest,2025-04-18
2287,Riley Nguyen,rileynguyen0n9@inbox.com,Northeast,Female,55-64,Guest,2023-05-15
2288,Quinn Nguyen,quinnnguyen1@example.com,West,Male,65+,Registered,2024-07-01
2289,Morgan Brown,morganbrownjn@domain.net,Midwest,Female,55-64,Registered,2024-04-01
2290,Jordan Hall,jordanhall4o@inbox.com,west  ,Female,18-24,Guest,2023-03-08
2291,Jordan Hall,jordanhallua@example.com,West,Female,18-24,Guest,2023-02-20
2292,Morgan Garcia,morgangarciaymi@inbox.com,West,Female,18-24,Premium,2023-03-31
2293,Jordan Nguyen,jordannguyenm@example.com,Northeast,Female,25-34,Guest,2023-07-03
2294,Avery King,averyking9w@example.com,Northeast,Female,55-64,Guest,2025-06-28
2295,Skyler Clark,skylerclark5@mail.com,Northeast,Female,18-24,Registered,2025-02-12
2296,Riley Nguyen,rileynguyenzf@mail.com,South,Female,65+,Registered,2025-06-04
2297,Casey King,caseyking2@domain.net,South,Male,25-34,Premium,2025-02-23
2298,Casey Adams,caseyadamswge@domain.net,Northeast,Female,18-24,Guest,2023-02-18
2299,Taylor Hall,taylorhalla@inbox.com,South,Female,55-64,Registered,2023-03-05
2300,Drew Martin,drewmartinu@example.com,South,Female,25-34,Premium,2023-05-30
2301,Quinn Young,quinnyoungef@inbox.com,West,Male,25-34,Guest,2024-07-24
2302,Jordan Walker,jordanwalker0em@example.com,Northeast,Male,35-44,Premium,2024-05-21
2303,Taylor Garcia,taylorgarciav@example.com,South,Female,35-44,Guest,2024-10-13
2304,Morgan Adams,morganadamsd4p@mail.com,N. East,Male,45-54,Registered,2023-05-30
2305,Hayden King,haydenkingj@inbox.com,West,Male,35-44,Registered,2025-04-23
2306,Jordan Garcia,jordangarciavw@example.com,Midwest,Male,18-24,Registered,2023-02-11
2307,Logan Nguyen,logannguyen6@example.com,Northeast,Male,25-34,Registered,2024-08-10
2308,Drew Lee,drewleen@inbox.com,Midwest,Female,25-34,Guest,2023-04-25
2309,Hayden Nguyen,haydennguyen6xq@inbox.com,South,Male,25-34,Guest,2024-05-08
2310,Drew Garcia,drewgarciaax@domain.net,Northeast,Female,25-34,Premium,2025-05-08
2311,Cameron Nguyen,cameronnguyen8fy@mail.com,West,Female,35-44,Registered,2025-04-05
2312,Casey Lee,caseyleec@example.com,Northeast,Male,55-64,Registered,2024-11-05
2313,Taylor Wright,taylorwrighth@inbox.com,South,Female,45-54,Premium,2023-06-02
2314,Hayden Lee,haydenleed@mail.com,Northeast,Male,25-34,Guest,2024-11-08
